"","rn","coef","xDecompAgg","xDecompPerc","xDecompMeanNon0","xDecompMeanNon0Perc","xDecompAggRF","xDecompPercRF","xDecompMeanNon0RF","xDecompMeanNon0PercRF","pos","spend_share","spend_share_refresh","mean_spend","total_spend","mean_exposure","mean_exposure_refresh","effect_share","effect_share_refresh","train_size","rsq_train","rsq_val","rsq_test","nrmse_train","nrmse_val","nrmse_test","nrmse","decomp.rssd","mape","lambda","lambda_hp","lambda_max","lambda_min_ratio","solID","trial","iterNG","iterPar","iterations","robynPareto","mean_response","mean_spend_adstocked","mean_carryover","roi_mean","roi_total","cpa_mean","cpa_total","cluster","top_sol","boot_mean","boot_se","ci_low","ci_up","carryover_pct"
"1030","facebook_I",1492.04815052144,35795.420598497,9.82117423183377e-05,177.205052467807,6.13696770123187e-05,35795.420598497,9.82117423183377e-05,177.205052467807,6.13696770123187e-05,TRUE,0.0306524210016902,0.0306524210016902,2101.30835975756,424464.288671027,8016398.65550349,8016398.65550349,0.00117508738977505,0.00117508738977505,0.72461674856,0.945002786705735,0.971916916363326,0.97655226871731,0.0512988594354858,0.0438715923456673,0.0506108113208144,0.0438715923456673,0.279617436811083,0,20740.6420612133,0.0002167641433,65481090.2533626,1e-04,"5_270_1",5,270,1,1884,3,177.205052467807,2504.11578597043,402.807426212872,0.0843308178187859,0.084330817818786,11.8580612149268,11.8580612149268,8,FALSE,0.433200469356318,0.115217368036642,0,1.62654633105458,0.149687240815699
"1031","search_clicks_P",58022.6849195661,3360005.3685009,0.0092188323512337,16633.6899430738,0.00576058168270875,3360005.3685009,0.0092188323512337,16633.6899430738,0.00576058168270875,TRUE,0.087441972939085,0.087441972939085,5994.38943894389,1210866.66666667,17169.7974708339,17169.7974708339,0.110301817162268,0.110301817162268,0.72461674856,0.945002786705735,0.971916916363326,0.97655226871731,0.0512988594354858,0.0438715923456673,0.0506108113208144,0.0438715923456673,0.279617436811083,0,20740.6420612133,0.0002167641433,65481090.2533626,1e-04,"5_270_1",5,270,1,1884,3,16633.6899430738,6832.62825981251,838.238820868616,2.77487642611427,2.77487642611427,0.360376408329046,0.360376408329046,8,FALSE,2.75819874536265,0.0959595508067339,1.77016979591937,3.75067758476427,0.0427372406074425
"1032","newsletter",282470.816127553,17658516.0584602,0.0484495949442912,87418.3963290107,0.0302747504821901,17658516.0584602,0.0484495949442912,87418.3963290107,0.0302747504821901,TRUE,NA,NA,NA,NA,22651.3132140137,22651.3132140137,NA,NA,0.72461674856,0.945002786705735,0.971916916363326,0.97655226871731,0.0512988594354858,0.0438715923456673,0.0506108113208144,0.0438715923456673,0.279617436811083,0,20740.6420612133,0.0002167641433,65481090.2533626,1e-04,"5_270_1",5,270,1,1884,3,87418.3963290107,36231.4050990668,13580.0918850531,NA,NA,NA,NA,8,FALSE,NA,NA,NA,NA,0.545237385385729
"1033","(Intercept)",0,0,0,0,0,0,0,0,0,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.72097390901,0.944311074453852,0.977585475472739,0.979283908514672,0.0512198505846816,0.0391663627930237,0.0473936565094287,0.0391663627930237,0.353703032186628,0,9338.47399436589,4.261755604e-05,65481090.2533626,1e-04,"5_270_2",5,270,2,1885,3,NA,NA,NA,NA,NA,NA,NA,8,FALSE,NA,NA,NA,NA,NA
"1034","trend",0.196465968843369,70427521.0608657,0.193300000380058,348651.094360721,0.119664610379016,70427521.0608657,0.193300000380058,348651.094360721,0.119664610379016,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.72097390901,0.944311074453852,0.977585475472739,0.979283908514672,0.0512198505846816,0.0391663627930237,0.0473936565094287,0.0391663627930237,0.353703032186628,0,9338.47399436589,4.261755604e-05,65481090.2533626,1e-04,"5_270_2",5,270,2,1885,3,NA,NA,NA,NA,NA,NA,NA,8,FALSE,NA,NA,NA,NA,NA
"1035","season",0.239506947313352,-1421296.32103021,-0.00390098324145014,-7036.12040113965,-0.00241494898481833,-1421296.32103021,-0.00390098324145014,-7036.12040113965,-0.00241494898481833,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0.72097390901,0.944311074453852,0.977585475472739,0.979283908514672,0.0512198505846816,0.0391663627930237,0.0473936565094287,0.0391663627930237,0.353703032186628,0,9338.47399436589,4.261755604e-05,65481090.2533626,1e-04,"5_270_2",5,270,2,1885,3,NA,NA,NA,NA,NA,NA,NA,8,FALSE,NA,NA,NA,NA,NA
"1036","holiday",1,8601582.7796459,0.0236084690974386,277470.412246642,0.0952338578890179,8601582.7796459,0.0236084690974386,277470.412246642,0.0952338578890179,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.72097390901,0.944311074453852,0.977585475472739,0.979283908514672,0.0512198505846816,0.0391663627930237,0.0473936565094287,0.0391663627930237,0.353703032186628,0,9338.47399436589,4.261755604e-05,65481090.2533626,1e-04,"5_270_2",5,270,2,1885,3,NA,NA,NA,NA,NA,NA,NA,8,FALSE,NA,NA,NA,NA,NA
"1037","competitor_sales_B",0.219870588326398,243013357.32987,0.666990423014126,1203036.4224251,0.412908168337256,243013357.32987,0.666990423014126,1203036.4224251,0.412908168337256,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.72097390901,0.944311074453852,0.977585475472739,0.979283908514672,0.0512198505846816,0.0391663627930237,0.0473936565094287,0.0391663627930237,0.353703032186628,0,9338.47399436589,4.261755604e-05,65481090.2533626,1e-04,"5_270_2",5,270,2,1885,3,NA,NA,NA,NA,NA,NA,NA,8,FALSE,NA,NA,NA,NA,NA
"1038","events",1.02757143616366,1767503.90932634,0.00485120732915282,883751.954663172,0.303322820541753,1767503.90932634,0.00485120732915282,883751.954663172,0.303322820541753,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.72097390901,0.944311074453852,0.977585475472739,0.979283908514672,0.0512198505846816,0.0391663627930237,0.0473936565094287,0.0391663627930237,0.353703032186628,0,9338.47399436589,4.261755604e-05,65481090.2533626,1e-04,"5_270_2",5,270,2,1885,3,NA,NA,NA,NA,NA,NA,NA,8,FALSE,NA,NA,NA,NA,NA
"1039","tv_S",306306.329267972,9365918.50388335,0.0257063151320577,46365.9331875414,0.0159137929565946,9365918.50388335,0.0257063151320577,46365.9331875414,0.0159137929565946,TRUE,0.210854430775947,0.210854430775947,14454.6552475248,2919840.36,NA,NA,0.346565861599149,0.346565861599149,0.72097390901,0.944311074453852,0.977585475472739,0.979283908514672,0.0512198505846816,0.0391663627930237,0.0473936565094287,0.0391663627930237,0.353703032186628,0,9338.47399436589,4.261755604e-05,65481090.2533626,1e-04,"5_270_2",5,270,2,1885,3,46365.9331875414,21837.8553522897,7383.20010476496,3.20768170485984,3.20768170485983,0.311751629996498,0.311751629996498,8,FALSE,3.41370324477333,0.0546190175052929,2.84914568055754,3.97642679722464,0.212032790675496
"1040","ooh_S",209682.316605635,10574492.2304018,0.0290234459677923,52348.9714376326,0.017967301328317,10574492.2304018,0.0290234459677923,52348.9714376326,0.017967301328317,TRUE,0.619578878120078,0.619578878120078,42473.8481848185,8579717.33333333,NA,NA,0.391286557670046,0.391286557670046,0.72097390901,0.944311074453852,0.977585475472739,0.979283908514672,0.0512198505846816,0.0391663627930237,0.0473936565094287,0.0391663627930237,0.353703032186628,0,9338.47399436589,4.261755604e-05,65481090.2533626,1e-04,"5_270_2",5,270,2,1885,3,52348.9714376326,70043.46943582,27569.6212510015,1.2324989063822,1.23249890638221,0.811359746302197,0.811359746302196,8,FALSE,1.36706281466548,0.0206548048356296,1.15393016838963,1.58022438829927,0.711215375438903
"1041","print_S",196784.747757451,4745147.51736901,0.0130238435641964,23490.829293906,0.0080625616279492,4745147.51736901,0.0130238435641964,23490.829293906,0.0080625616279492,TRUE,0.0514722971631998,0.0514722971631998,3528.56853685369,712770.844444444,NA,NA,0.175584075079257,0.175584075079257,0.72097390901,0.944311074453852,0.977585475472739,0.979283908514672,0.0512198505846816,0.0391663627930237,0.0473936565094287,0.0391663627930237,0.353703032186628,0,9338.47399436589,4.261755604e-05,65481090.2533626,1e-04,"5_270_2",5,270,2,1885,3,23490.829293906,5166.26202600123,1637.69348914754,6.65732549858647,6.65732549858647,0.150210471188817,0.150210471188817,8,FALSE,6.16688374146348,0.0846249460755394,5.28769613822887,7.03426918306042,0.111590910626486
"1042","facebook_I",0,0,0,0,0,0,0,0,0,TRUE,0.0306524210016902,0.0306524210016902,2101.30835975756,424464.288671027,8016398.65550349,8016398.65550349,0,0,0.72097390901,0.944311074453852,0.977585475472739,0.979283908514672,0.0512198505846816,0.0391663627930237,0.0473936565094287,0.0391663627930237,0.353703032186628,0,9338.47399436589,4.261755604e-05,65481090.2533626,1e-04,"5_270_2",5,270,2,1885,3,0,2561.02640726035,459.718047502788,0,0,Inf,Inf,8,FALSE,0.433200469356318,0.115217368036642,0,1.62654633105458,NA
"1043","search_clicks_P",43838.9818101878,2339372.76915227,0.00642079616539996,11581.053312635,0.00397486844255038,2339372.76915227,0.00642079616539996,11581.053312635,0.00397486844255038,TRUE,0.087441972939085,0.087441972939085,5994.38943894389,1210866.66666667,17169.7974708339,17169.7974708339,0.0865635056515479,0.0865635056515479,0.72097390901,0.944311074453852,0.977585475472739,0.979283908514672,0.0512198505846816,0.0391663627930237,0.0473936565094287,0.0391663627930237,0.353703032186628,0,9338.47399436589,4.261755604e-05,65481090.2533626,1e-04,"5_270_2",5,270,2,1885,3,11581.053312635,6997.63916387875,1003.24972493485,1.93198213606145,1.93198213606144,0.517603129622414,0.517603129622414,8,FALSE,2.75819874536265,0.0959595508067339,1.77016979591937,3.75067758476427,0.0796053188002905
"1044","newsletter",243407.09143838,14929498.6291767,0.0409764825912285,73908.4090553303,0.0253669674823641,14929498.6291767,0.0409764825912285,73908.4090553303,0.0253669674823641,TRUE,NA,NA,NA,NA,22651.3132140137,22651.3132140137,NA,NA,0.72097390901,0.944311074453852,0.977585475472739,0.979283908514672,0.0512198505846816,0.0391663627930237,0.0473936565094287,0.0391663627930237,0.353703032186628,0,9338.47399436589,4.261755604e-05,65481090.2533626,1e-04,"5_270_2",5,270,2,1885,3,73908.4090553303,34188.074421919,11536.7612079053,NA,NA,NA,NA,8,FALSE,NA,NA,NA,NA,0.545079519275541
"1045","(Intercept)",228808.22206048,46219260.8562169,0.126656464223411,228808.22206048,0.0801837515494479,46219260.8562169,0.126656464223411,228808.22206048,0.0801837515494479,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.72280294667,0.943426353736997,0.967018228616608,0.97384309806421,0.0520288770298878,0.0475442487512616,0.0534547173249324,0.0475442487512616,0.246569162838072,0,43530.7016595601,0.0005648392707,65481090.2533626,1e-04,"5_270_4",5,270,4,1887,4,NA,NA,NA,NA,NA,NA,NA,8,FALSE,NA,NA,NA,NA,NA
"1046","trend",0.201273663993042,72150944.4781689,0.19771808005353,357182.893456282,0.12517148260101,72150944.4781689,0.19771808005353,357182.893456282,0.12517148260101,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.72280294667,0.943426353736997,0.967018228616608,0.97384309806421,0.0520288770298878,0.0475442487512616,0.0534547173249324,0.0475442487512616,0.246569162838072,0,43530.7016595601,0.0005648392707,65481090.2533626,1e-04,"5_270_4",5,270,4,1887,4,NA,NA,NA,NA,NA,NA,NA,8,FALSE,NA,NA,NA,NA,NA
"1047","season",0.345273721740371,-2048943.78206055,-0.00561480149229659,-10143.2860498047,-0.00355462195015674,-2048943.78206055,-0.00561480149229659,-10143.2860498047,-0.00355462195015674,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0.72280294667,0.943426353736997,0.967018228616608,0.97384309806421,0.0520288770298878,0.0475442487512616,0.0534547173249324,0.0475442487512616,0.246569162838072,0,43530.7016595601,0.0005648392707,65481090.2533626,1e-04,"5_270_4",5,270,4,1887,4,NA,NA,NA,NA,NA,NA,NA,8,FALSE,NA,NA,NA,NA,NA
"1048","holiday",0.998228565219171,8586345.63673985,0.0235295017445805,276978.891507737,0.0970647226795345,8586345.63673985,0.0235295017445805,276978.891507737,0.0970647226795345,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.72280294667,0.943426353736997,0.967018228616608,0.97384309806421,0.0520288770298878,0.0475442487512616,0.0534547173249324,0.0475442487512616,0.246569162838072,0,43530.7016595601,0.0005648392707,65481090.2533626,1e-04,"5_270_4",5,270,4,1887,4,NA,NA,NA,NA,NA,NA,NA,8,FALSE,NA,NA,NA,NA,NA
"1049","competitor_sales_B",0.17174558154917,189822889.439296,0.520179153877981,939717.27445196,0.32931533571142,189822889.439296,0.520179153877981,939717.27445196,0.32931533571142,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.72280294667,0.943426353736997,0.967018228616608,0.97384309806421,0.0520288770298878,0.0475442487512616,0.0534547173249324,0.0475442487512616,0.246569162838072,0,43530.7016595601,0.0005648392707,65481090.2533626,1e-04,"5_270_4",5,270,4,1887,4,NA,NA,NA,NA,NA,NA,NA,8,FALSE,NA,NA,NA,NA,NA
"1050","events",0.954230129079584,1641351.07710071,0.00449785912028276,820675.538550357,0.287598246659323,1641351.07710071,0.00449785912028276,820675.538550357,0.287598246659323,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.72280294667,0.943426353736997,0.967018228616608,0.97384309806421,0.0520288770298878,0.0475442487512616,0.0534547173249324,0.0475442487512616,0.246569162838072,0,43530.7016595601,0.0005648392707,65481090.2533626,1e-04,"5_270_4",5,270,4,1887,4,NA,NA,NA,NA,NA,NA,NA,8,FALSE,NA,NA,NA,NA,NA
"1051","tv_S",312035.144319911,9268720.37694008,0.0253994401699914,45884.7543412875,0.0160798930601223,9268720.37694008,0.0253994401699914,45884.7543412875,0.0160798930601223,TRUE,0.210854430775947,0.210854430775947,14454.6552475248,2919840.36,NA,NA,0.30021754055587,0.30021754055587,0.72280294667,0.943426353736997,0.967018228616608,0.97384309806421,0.0520288770298878,0.0475442487512616,0.0534547173249324,0.0475442487512616,0.246569162838072,0,43530.7016595601,0.0005648392707,65481090.2533626,1e-04,"5_270_4",5,270,4,1887,4,45884.7543412875,20805.6824848975,6351.02723737272,3.17439285514228,3.17439285514228,0.31502087033118,0.315020870331179,8,FALSE,3.41370324477333,0.0546190175052929,2.84914568055754,3.97642679722464,0.17931883173786
"1052","ooh_S",240406.007269421,12715990.4522436,0.034846130378201,62950.447783384,0.0220604094535341,12715990.4522436,0.034846130378201,62950.447783384,0.0220604094535341,TRUE,0.619578878120078,0.619578878120078,42473.8481848185,8579717.33333333,NA,NA,0.411875989786283,0.411875989786283,0.72280294667,0.943426353736997,0.967018228616608,0.97384309806421,0.0520288770298878,0.0475442487512616,0.0534547173249324,0.0475442487512616,0.246569162838072,0,43530.7016595601,0.0005648392707,65481090.2533626,1e-04,"5_270_4",5,270,4,1887,4,62950.447783384,69957.8680364013,27484.0198515828,1.48209899676301,1.48209899676301,0.674718761826339,0.67471876182634,8,FALSE,1.36706281466548,0.0206548048356296,1.15393016838963,1.58022438829927,0.717556470760714
"1053","print_S",212052.8867173,4219682.05588373,0.0115633612360834,20889.5151281373,0.00732053977754455,4219682.05588373,0.0115633612360834,20889.5151281373,0.00732053977754455,TRUE,0.0514722971631998,0.0514722971631998,3528.56853685369,712770.844444444,NA,NA,0.136677180584379,0.136677180584379,0.72280294667,0.943426353736997,0.967018228616608,0.97384309806421,0.0520288770298878,0.0475442487512616,0.0534547173249324,0.0475442487512616,0.246569162838072,0,43530.7016595601,0.0005648392707,65481090.2533626,1e-04,"5_270_4",5,270,4,1887,4,20889.5151281373,4787.19401201514,1258.62547516145,5.92011035352138,5.92011035352138,0.168915770194247,0.168915770194247,8,FALSE,6.16688374146348,0.0846249460755394,5.28769613822887,7.03426918306042,0.0521707061400405
"1054","facebook_I",27356.5749973197,516004.976172002,0.00141402879649989,2554.48008005942,0.000895194212135245,516004.976172002,0.00141402879649989,2554.48008005942,0.000895194212135245,TRUE,0.0306524210016902,0.0306524210016902,2101.30835975756,424464.288671027,8016398.65550349,8016398.65550349,0.0167136064700326,0.0167136064700326,0.72280294667,0.943426353736997,0.967018228616608,0.97384309806421,0.0520288770298878,0.0475442487512616,0.0534547173249324,0.0475442487512616,0.246569162838072,0,43530.7016595601,0.0005648392707,65481090.2533626,1e-04,"5_270_4",5,270,4,1887,4,2554.48008005942,2473.6057658767,372.297406119136,1.21566169391442,1.21566169391442,0.822597277685049,0.822597277685049,8,FALSE,0.433200469356318,0.115217368036642,0,1.62654633105458,0.0972938575258079
"1055","search_clicks_P",61457.7806813169,4152949.37816083,0.0113804910462109,20559.1553374299,0.007204768206307,4152949.37816083,0.0113804910462109,20559.1553374299,0.007204768206307,TRUE,0.087441972939085,0.087441972939085,5994.38943894389,1210866.66666667,17169.7974708339,17169.7974708339,0.134515682603436,0.134515682603436,0.72280294667,0.943426353736997,0.967018228616608,0.97384309806421,0.0520288770298878,0.0475442487512616,0.0534547173249324,0.0475442487512616,0.246569162838072,0,43530.7016595601,0.0005648392707,65481090.2533626,1e-04,"5_270_4",5,270,4,1887,4,20559.1553374299,6293.39967391864,299.010234974741,3.42973301064871,3.42973301064871,0.291567884991391,0.291567884991391,8,FALSE,2.75819874536265,0.0959595508067339,1.77016979591937,3.75067758476427,0.00596157291263523
"1056","newsletter",402270.393235687,17673099.1162315,0.0484302908455247,87490.5896843142,0.0306602780397786,17673099.1162315,0.0484302908455247,87490.5896843142,0.0306602780397786,TRUE,NA,NA,NA,NA,22651.3132140137,22651.3132140137,NA,NA,0.72280294667,0.943426353736997,0.967018228616608,0.97384309806421,0.0520288770298878,0.0475442487512616,0.0534547173249324,0.0475442487512616,0.246569162838072,0,43530.7016595601,0.0005648392707,65481090.2533626,1e-04,"5_270_4",5,270,4,1887,4,87490.5896843142,35949.8057714714,13298.4925574577,NA,NA,NA,NA,8,FALSE,NA,NA,NA,NA,0.467355165759327
"1057","(Intercept)",191462.62504332,38675450.2587508,0.106154342577482,191462.62504332,0.0671980024197619,38675450.2587508,0.106154342577482,191462.62504332,0.0671980024197619,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.72442701872,0.942571907271141,0.967403606838086,0.973110386405352,0.0524203074181439,0.0472656652338411,0.0541982377726417,0.0472656652338411,0.22454286518049,0,42988.9930132316,0.000556565694,65481090.2533626,1e-04,"5_270_7",5,270,7,1890,1,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"1058","trend",0.219324070293212,78621507.1783987,0.215796179517919,389215.382071281,0.136603664450525,78621507.1783987,0.215796179517919,389215.382071281,0.136603664450525,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.72442701872,0.942571907271141,0.967403606838086,0.973110386405352,0.0524203074181439,0.0472656652338411,0.0541982377726417,0.0472656652338411,0.22454286518049,0,42988.9930132316,0.000556565694,65481090.2533626,1e-04,"5_270_7",5,270,7,1890,1,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"1059","season",0.340352449721938,-2019739.67799156,-0.00554367528394419,-9998.7112771859,-0.0035092667534816,-2019739.67799156,-0.00554367528394419,-9998.7112771859,-0.0035092667534816,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0.72442701872,0.942571907271141,0.967403606838086,0.973110386405352,0.0524203074181439,0.0472656652338411,0.0541982377726417,0.0472656652338411,0.22454286518049,0,42988.9930132316,0.000556565694,65481090.2533626,1e-04,"5_270_7",5,270,7,1890,1,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"1060","holiday",1,8601582.7796459,0.0236091722007168,277470.412246642,0.0973843194166143,8601582.7796459,0.0236091722007168,277470.412246642,0.0973843194166143,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.72442701872,0.942571907271141,0.967403606838086,0.973110386405352,0.0524203074181439,0.0472656652338411,0.0541982377726417,0.0472656652338411,0.22454286518049,0,42988.9930132316,0.000556565694,65481090.2533626,1e-04,"5_270_7",5,270,7,1890,1,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"1061","competitor_sales_B",0.172126164470775,190243531.118683,0.52217044250062,941799.659003381,0.330545221294865,190243531.118683,0.52217044250062,941799.659003381,0.330545221294865,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.72442701872,0.942571907271141,0.967403606838086,0.973110386405352,0.0524203074181439,0.0472656652338411,0.0541982377726417,0.0472656652338411,0.22454286518049,0,42988.9930132316,0.000556565694,65481090.2533626,1e-04,"5_270_7",5,270,7,1890,1,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"1062","events",0.952078169952914,1637649.53768921,0.00449493435454915,818824.768844603,0.287384489718194,1637649.53768921,0.00449493435454915,818824.768844603,0.287384489718194,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.72442701872,0.942571907271141,0.967403606838086,0.973110386405352,0.0524203074181439,0.0472656652338411,0.0541982377726417,0.0472656652338411,0.22454286518049,0,42988.9930132316,0.000556565694,65481090.2533626,1e-04,"5_270_7",5,270,7,1890,1,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"1063","tv_S",303083.029652422,9719813.02351582,0.0266784317851326,48117.8862550288,0.0168880262467291,9719813.02351582,0.0266784317851326,48117.8862550288,0.0168880262467291,TRUE,0.210854430775947,0.210854430775947,14454.6552475248,2919840.36,NA,NA,0.306386915033956,0.306386915033956,0.72442701872,0.942571907271141,0.967403606838086,0.973110386405352,0.0524203074181439,0.0472656652338411,0.0541982377726417,0.0472656652338411,0.22454286518049,0,42988.9930132316,0.000556565694,65481090.2533626,1e-04,"5_270_7",5,270,7,1890,1,48117.8862550288,23980.6407414745,9525.98549394973,3.32888508449682,3.32888508449682,0.300400877355956,0.300400877355956,3,FALSE,3.33319949844809,0.076635145044549,2.72745600744688,3.93152002878841,0.26412189157615
"1064","ooh_S",223257.043381273,13903840.3235005,0.0381625299503666,68830.8926905967,0.0241577095923059,13903840.3235005,0.0381625299503666,68830.8926905967,0.0241577095923059,TRUE,0.619578878120078,0.619578878120078,42473.8481848185,8579717.33333333,NA,NA,0.438275379735768,0.438275379735768,0.72442701872,0.942571907271141,0.967403606838086,0.973110386405352,0.0524203074181439,0.0472656652338411,0.0541982377726417,0.0472656652338411,0.22454286518049,0,42988.9930132316,0.000556565694,65481090.2533626,1e-04,"5_270_7",5,270,7,1890,1,68830.8926905967,70406.4901035005,27932.641918682,1.62054759886812,1.62054759886812,0.617075364338854,0.617075364338853,3,FALSE,1.3927871297122,0.0421490874546743,1.05908528199952,1.7213166864948,0.729857189713467
"1065","print_S",175913.410986568,4538900.39038202,0.0124581351669374,22469.8039127823,0.00788626990443217,4538900.39038202,0.0124581351669374,22469.8039127823,0.00788626990443217,TRUE,0.0514722971631998,0.0514722971631998,3528.56853685369,712770.844444444,NA,NA,0.14307473661181,0.14307473661181,0.72442701872,0.942571907271141,0.967403606838086,0.973110386405352,0.0524203074181439,0.0472656652338411,0.0541982377726417,0.0472656652338411,0.22454286518049,0,42988.9930132316,0.000556565694,65481090.2533626,1e-04,"5_270_7",5,270,7,1890,1,22469.8039127823,4307.79288206107,779.224345207384,6.36796584170019,6.36796584170019,0.157036018229176,0.157036018229176,3,FALSE,6.25835078070656,0.0892520759099188,5.56234230850954,6.96463904025979,0.0278549183086404
"1066","facebook_I",27968.6195329462,795761.88107569,0.0021841653754166,3939.41525284995,0.00138262407941791,795761.88107569,0.0021841653754166,3939.41525284995,0.00138262407941791,TRUE,0.0306524210016902,0.0306524210016902,2101.30835975756,424464.288671027,8016398.65550349,8016398.65550349,0.025083921599575,0.025083921599575,0.72442701872,0.942571907271141,0.967403606838086,0.973110386405352,0.0524203074181439,0.0472656652338411,0.0541982377726417,0.0472656652338411,0.22454286518049,0,42988.9930132316,0.000556565694,65481090.2533626,1e-04,"5_270_7",5,270,7,1890,1,3939.41525284995,2645.69750697971,544.389147222149,1.87474400630304,1.87474400630304,0.53340615926117,0.53340615926117,3,FALSE,0.348178447876355,0.148793577379736,0,1.51419322725875,0.258889863487545
"1067","search_clicks_P",29723.1065074396,2765666.53147704,0.00759105609561878,13691.4184726586,0.00480530323580133,2765666.53147704,0.00759105609561878,13691.4184726586,0.00480530323580133,TRUE,0.087441972939085,0.087441972939085,5994.38943894389,1210866.66666667,17169.7974708339,17169.7974708339,0.0871790470188908,0.0871790470188908,0.72442701872,0.942571907271141,0.967403606838086,0.973110386405352,0.0524203074181439,0.0472656652338411,0.0541982377726417,0.0472656652338411,0.22454286518049,0,42988.9930132316,0.000556565694,65481090.2533626,1e-04,"5_270_7",5,270,7,1890,1,13691.4184726586,8034.73955034273,2040.35011139883,2.28403886869766,2.28403886869766,0.437820920521459,0.437820920521459,3,FALSE,1.98596100455289,0.122755111624407,1.01639271705141,2.94507717712246,0.165765681832004
"1068","newsletter",386773.287512183,16848284.5845463,0.0462442857591858,83407.3494284473,0.0292736363948346,16848284.5845463,0.0462442857591858,83407.3494284473,0.0292736363948346,TRUE,NA,NA,NA,NA,22651.3132140137,22651.3132140137,NA,NA,0.72442701872,0.942571907271141,0.967403606838086,0.973110386405352,0.0524203074181439,0.0472656652338411,0.0541982377726417,0.0472656652338411,0.22454286518049,0,42988.9930132316,0.000556565694,65481090.2533626,1e-04,"5_270_7",5,270,7,1890,1,83407.3494284473,37562.330215238,14911.0170012243,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,0.458135237224184
"1069","(Intercept)",64810.1404497542,13091648.3708504,0.0359340182652965,64810.1404497542,0.0225376325844847,13091648.3708504,0.0359340182652965,64810.1404497542,0.0225376325844847,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.72016484,0.94343339145873,0.972642586279888,0.976667862222081,0.0518008294197104,0.0434198932336387,0.0504715134428687,0.0434198932336387,0.255919195855346,0,25340.5486995099,0.0002870190315,65481090.2533626,1e-04,"5_271_1",5,271,1,1891,1,NA,NA,NA,NA,NA,NA,NA,9,FALSE,NA,NA,NA,NA,NA
"1070","trend",0.24793475067473,88877630.9590083,0.243951741124394,439988.272074299,0.153005285109368,88877630.9590083,0.243951741124394,439988.272074299,0.153005285109368,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.72016484,0.94343339145873,0.972642586279888,0.976667862222081,0.0518008294197104,0.0434198932336387,0.0504715134428687,0.0434198932336387,0.255919195855346,0,25340.5486995099,0.0002870190315,65481090.2533626,1e-04,"5_271_1",5,271,1,1891,1,NA,NA,NA,NA,NA,NA,NA,9,FALSE,NA,NA,NA,NA,NA
"1071","season",0.309984623561559,-1839529.12425358,-0.00504914822625803,-9106.57982303753,-0.00316679995952207,-1839529.12425358,-0.00504914822625803,-9106.57982303753,-0.00316679995952207,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0.72016484,0.94343339145873,0.972642586279888,0.976667862222081,0.0518008294197104,0.0434198932336387,0.0504715134428687,0.0434198932336387,0.255919195855346,0,25340.5486995099,0.0002870190315,65481090.2533626,1e-04,"5_271_1",5,271,1,1891,1,NA,NA,NA,NA,NA,NA,NA,9,FALSE,NA,NA,NA,NA,NA
"1072","holiday",1,8601582.7796459,0.0236096650290783,277470.412246642,0.0964899344590763,8601582.7796459,0.0236096650290783,277470.412246642,0.0964899344590763,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.72016484,0.94343339145873,0.972642586279888,0.976667862222081,0.0518008294197104,0.0434198932336387,0.0504715134428687,0.0434198932336387,0.255919195855346,0,25340.5486995099,0.0002870190315,65481090.2533626,1e-04,"5_271_1",5,271,1,1891,1,NA,NA,NA,NA,NA,NA,NA,9,FALSE,NA,NA,NA,NA,NA
